,Assortment,CompDist,CompOpen,Customers,Date,DayOfWeek,Open,Promo,Promo2,Sales,Store,StoreType,month,Preds
868361,c,far,True,3269,2013-05-14,2,1,1,0,19531,562,b,05,18873.244140625
869176,a,near,True,3679,2013-05-13,1,1,1,0,22935,262,b,05,22554.494140625
869476,c,far,True,3590,2013-05-13,1,1,1,0,22104,562,b,05,21946.19921875
870291,a,near,True,4638,2013-05-12,7,1,0,0,29031,262,b,05,33356.984375
870591,c,far,True,3387,2013-05-12,7,1,0,0,18563,562,b,05,18351.74609375
871406,a,near,True,3473,2013-05-11,6,1,0,0,18241,262,b,05,19754.998046875
871706,c,far,True,2753,2013-05-11,6,1,0,0,13679,562,b,05,13980.6669921875
872521,a,near,True,3697,2013-05-10,5,1,0,0,21238,262,b,05,21238.001953125
872821,c,far,True,3209,2013-05-10,5,1,0,0,17563,562,b,05,17737.66796875
873636,a,near,True,5090,2013-05-09,4,1,0,0,34133,262,b,05,19012.015625
873936,c,far,True,3090,2013-05-09,4,1,0,0,18522,562,b,05,18098.39453125
874751,a,near,True,3562,2013-05-08,3,1,0,0,20465,262,b,05,20371.01171875
875051,c,far,True,3603,2013-05-08,3,1,0,0,19474,562,b,05,17529.248046875
875866,a,near,True,3535,2013-05-07,2,1,0,0,20605,262,b,05,20639.99609375
876166,c,far,True,3231,2013-05-07,2,1,0,0,18657,562,b,05,17584.24609375
876981,a,near,True,3270,2013-05-06,1,1,0,0,19007,262,b,05,31786.759765625
877281,c,far,True,3305,2013-05-06,1,1,0,0,17545,562,b,05,17249.671875
878096,a,near,True,4735,2013-05-05,7,1,0,0,27559,262,b,05,33356.984375
878396,c,far,True,2978,2013-05-05,7,1,0,0,16731,562,b,05,18351.74609375
879211,a,near,True,4227,2013-05-04,6,1,0,0,19723,262,b,05,19754.998046875
879511,c,far,True,2962,2013-05-04,6,1,0,0,14347,562,b,05,13980.6669921875
880326,a,near,True,4482,2013-05-03,5,1,1,0,24444,262,b,05,22662.990234375
880626,c,far,True,3518,2013-05-03,5,1,1,0,19883,562,b,05,21038.6640625
881441,a,near,True,4491,2013-05-02,4,1,1,0,25478,262,b,05,21773.67578125
881741,c,far,True,3629,2013-05-02,4,1,1,0,21986,562,b,05,19549.001953125
882556,a,near,True,5106,2013-05-01,3,1,1,0,33151,262,b,05,26553.982421875
882856,c,far,True,3008,2013-05-01,3,1,1,0,18546,562,b,05,18389.00390625
883671,a,near,True,3719,2013-04-30,2,1,1,0,24377,262,b,04,20767.66015625
883971,c,far,True,3633,2013-04-30,2,1,1,0,23166,562,b,04,20219.197265625
884786,a,near,True,3428,2013-04-29,1,1,1,0,22098,262,b,04,21270.505859375
885086,c,far,True,3504,2013-04-29,1,1,1,0,22038,562,b,04,21797.837890625
885901,a,near,True,4309,2013-04-28,7,1,0,0,28026,262,b,04,26807.49609375
886201,c,far,True,3000,2013-04-28,7,1,0,0,17334,562,b,04,17287.552734375
887016,a,near,True,3187,2013-04-27,6,1,0,0,17931,262,b,04,17169.33984375
887316,c,far,True,2597,2013-04-27,6,1,0,0,14313,562,b,04,14144.9990234375
888131,a,near,True,3880,2013-04-26,5,1,1,0,23289,262,b,04,21767.005859375
888431,c,far,True,3587,2013-04-26,5,1,1,0,20624,562,b,04,20128.25390625
889246,a,near,True,3065,2013-04-25,4,1,1,0,18095,262,b,04,18916.9921875
889546,c,far,True,3118,2013-04-25,4,1,1,0,17087,562,b,04,19953.6640625
890361,a,near,True,2996,2013-04-24,3,1,1,0,18518,262,b,04,21265.0
890661,c,far,True,3066,2013-04-24,3,1,1,0,17501,562,b,04,19510.671875
891476,a,near,True,3079,2013-04-23,2,1,1,0,18598,262,b,04,20767.66015625
891776,c,far,True,3278,2013-04-23,2,1,1,0,19281,562,b,04,20219.197265625
892591,a,near,True,3339,2013-04-22,1,1,1,0,20443,262,b,04,21270.505859375
892891,c,far,True,3335,2013-04-22,1,1,1,0,20180,562,b,04,21797.837890625
893706,a,near,True,4300,2013-04-21,7,1,0,0,25876,262,b,04,26807.49609375
894006,c,far,True,3030,2013-04-21,7,1,0,0,16903,562,b,04,17287.552734375
894821,a,near,True,3235,2013-04-20,6,1,0,0,16757,262,b,04,17169.33984375
895121,c,far,True,2700,2013-04-20,6,1,0,0,13664,562,b,04,14144.9990234375
895936,a,near,True,3343,2013-04-19,5,1,0,0,18418,262,b,04,18289.982421875
896236,c,far,True,3395,2013-04-19,5,1,0,0,16695,562,b,04,16873.00390625
897051,a,near,True,2945,2013-04-18,4,1,0,0,16319,262,b,04,17471.41015625
897351,c,far,True,3045,2013-04-18,4,1,0,0,15353,562,b,04,15819.4013671875
898166,a,near,True,2831,2013-04-17,3,1,0,0,16105,262,b,04,18063.0
898466,c,far,True,2947,2013-04-17,3,1,0,0,15406,562,b,04,16332.9990234375
899281,a,near,True,2783,2013-04-16,2,1,0,0,15380,262,b,04,17708.0078125
899581,c,far,True,3040,2013-04-16,2,1,0,0,16018,562,b,04,17242.337890625
900396,a,near,True,3000,2013-04-15,1,1,0,0,16561,262,b,04,33325.98828125
900696,c,far,True,3048,2013-04-15,1,1,0,0,15431,562,b,04,17662.599609375
901511,a,near,True,4274,2013-04-14,7,1,0,0,25986,262,b,04,26807.49609375
901811,c,far,True,2877,2013-04-14,7,1,0,0,14742,562,b,04,17287.552734375
902626,a,near,True,3267,2013-04-13,6,1,0,0,16820,262,b,04,17169.33984375
902926,c,far,True,2554,2013-04-13,6,1,0,0,13497,562,b,04,14144.9990234375
903741,a,near,True,3568,2013-04-12,5,1,1,0,20245,262,b,04,21767.005859375
904041,c,far,True,3527,2013-04-12,5,1,1,0,19042,562,b,04,20128.25390625
904856,a,near,True,3125,2013-04-11,4,1,1,0,18917,262,b,04,18916.9921875
905156,c,far,True,3295,2013-04-11,4,1,1,0,18809,562,b,04,19953.6640625
905971,a,near,True,3148,2013-04-10,3,1,1,0,18839,262,b,04,21265.0
906271,c,far,True,3177,2013-04-10,3,1,1,0,18416,562,b,04,19510.671875
907086,a,near,True,3163,2013-04-09,2,1,1,0,19328,262,b,04,20767.66015625
907386,c,far,True,3402,2013-04-09,2,1,1,0,20733,562,b,04,20219.197265625
908201,a,near,True,3298,2013-04-08,1,1,1,0,21475,262,b,04,21270.505859375
908501,c,far,True,3461,2013-04-08,1,1,1,0,21439,562,b,04,21797.837890625
909316,a,near,True,4153,2013-04-07,7,1,0,0,27342,262,b,04,26807.49609375
909616,c,far,True,3029,2013-04-07,7,1,0,0,16086,562,b,04,17287.552734375
910431,a,near,True,3277,2013-04-06,6,1,0,0,17609,262,b,04,17169.33984375
910731,c,far,True,2887,2013-04-06,6,1,0,0,13919,562,b,04,14144.9990234375
911546,a,near,True,3327,2013-04-05,5,1,0,0,18290,262,b,04,18289.982421875
911846,c,far,True,3359,2013-04-05,5,1,0,0,17848,562,b,04,16873.00390625
912661,a,near,True,3027,2013-04-04,4,1,0,0,17155,262,b,04,17471.41015625
912961,c,far,True,3020,2013-04-04,4,1,0,0,16690,562,b,04,15819.4013671875
913776,a,near,True,3139,2013-04-03,3,1,0,0,18063,262,b,04,18063.0
914076,c,far,True,3048,2013-04-03,3,1,0,0,17061,562,b,04,16332.9990234375
914891,a,near,True,3554,2013-04-02,2,1,0,0,20036,262,b,04,17708.0078125
915191,c,far,True,3418,2013-04-02,2,1,0,0,19113,562,b,04,17242.337890625
916006,a,near,True,5013,2013-04-01,1,1,0,0,33326,262,b,04,33325.98828125
916306,c,far,True,3547,2013-04-01,1,1,0,0,20449,562,b,04,17662.599609375
917121,a,near,True,3869,2013-03-31,7,1,0,0,25672,262,b,03,25628.505859375
917421,c,far,True,2583,2013-03-31,7,1,0,0,14992,562,b,03,18638.662109375
918236,a,near,True,3752,2013-03-30,6,1,0,0,23672,262,b,03,17315.994140625
918536,c,far,True,2956,2013-03-30,6,1,0,0,17560,562,b,03,14026.1455078125
919351,a,near,True,5069,2013-03-29,5,1,1,0,36227,262,b,03,26290.330078125
919651,c,far,True,3268,2013-03-29,5,1,1,0,20397,562,b,03,19927.49609375
920466,a,near,True,4555,2013-03-28,4,1,1,0,29903,262,b,03,23050.998046875
920766,c,far,True,3817,2013-03-28,4,1,1,0,24721,562,b,03,17689.751953125
921581,a,near,True,3543,2013-03-27,3,1,1,0,22753,262,b,03,20870.998046875
921881,c,far,True,3342,2013-03-27,3,1,1,0,20202,562,b,03,18721.328125
922696,a,near,True,3409,2013-03-26,2,1,1,0,21557,262,b,03,21104.505859375
922996,c,far,True,3327,2013-03-26,2,1,1,0,19683,562,b,03,19654.001953125
923811,a,near,True,3503,2013-03-25,1,1,1,0,21742,262,b,03,21797.994140625
924111,c,far,True,3530,2013-03-25,1,1,1,0,21629,562,b,03,22511.201171875
924926,a,near,True,3663,2013-03-24,7,1,0,0,21527,262,b,03,25628.505859375
925226,c,far,True,3210,2013-03-24,7,1,0,0,18874,562,b,03,18638.662109375
926041,a,near,True,3163,2013-03-23,6,1,0,0,16888,262,b,03,17315.994140625
926341,c,far,True,2700,2013-03-23,6,1,0,0,13853,562,b,03,14026.1455078125
927156,a,near,True,3450,2013-03-22,5,1,1,0,20043,262,b,03,26290.330078125
927456,c,far,True,3261,2013-03-22,5,1,1,0,18531,562,b,03,19927.49609375
928271,a,near,True,3250,2013-03-21,4,1,1,0,19685,262,b,03,23050.998046875
928571,c,far,True,3071,2013-03-21,4,1,1,0,18489,562,b,03,17689.751953125
929386,a,near,True,3275,2013-03-20,3,1,1,0,21578,262,b,03,20870.998046875
929686,c,far,True,3198,2013-03-20,3,1,1,0,18630,562,b,03,18721.328125
930501,a,near,True,3300,2013-03-19,2,1,1,0,20830,262,b,03,21104.505859375
930801,c,far,True,3191,2013-03-19,2,1,1,0,20280,562,b,03,19654.001953125
931616,a,near,True,3391,2013-03-18,1,1,1,0,21903,262,b,03,21797.994140625
931916,c,far,True,3478,2013-03-18,1,1,1,0,21478,562,b,03,22511.201171875
932731,a,near,True,4204,2013-03-17,7,1,0,0,28221,262,b,03,25628.505859375
933031,c,far,True,2863,2013-03-17,7,1,0,0,17148,562,b,03,18638.662109375
933846,a,near,True,3151,2013-03-16,6,1,0,0,17238,262,b,03,17315.994140625
934146,c,far,True,2651,2013-03-16,6,1,0,0,13490,562,b,03,14026.1455078125
934961,a,near,True,3255,2013-03-15,5,1,0,0,18101,262,b,03,18101.021484375
935261,c,far,True,3300,2013-03-15,5,1,0,0,17899,562,b,03,17783.595703125
936076,a,near,True,3018,2013-03-14,4,1,0,0,17209,262,b,03,17208.99609375
936376,c,far,True,3175,2013-03-14,4,1,0,0,17416,562,b,03,16530.998046875
937191,a,near,True,2936,2013-03-13,3,1,0,0,17024,262,b,03,16159.7353515625
937491,c,far,True,3071,2013-03-13,3,1,0,0,16460,562,b,03,16395.001953125
938306,a,near,True,2946,2013-03-12,2,1,0,0,16876,262,b,03,16875.990234375
938606,c,far,True,3046,2013-03-12,2,1,0,0,17628,562,b,03,16590.671875
939421,a,near,True,3086,2013-03-11,1,1,0,0,18352,262,b,03,18352.009765625
939721,c,far,True,3263,2013-03-11,1,1,0,0,18136,562,b,03,16480.994140625
940536,a,near,True,4130,2013-03-10,7,1,0,0,27094,262,b,03,25628.505859375
940836,c,far,True,3180,2013-03-10,7,1,0,0,18712,562,b,03,18638.662109375
941651,a,near,True,3043,2013-03-09,6,1,0,0,16727,262,b,03,17315.994140625
941951,c,far,True,2658,2013-03-09,6,1,0,0,13454,562,b,03,14026.1455078125
942766,a,near,True,3605,2013-03-08,5,1,1,0,22601,262,b,03,26290.330078125
943066,c,far,True,3633,2013-03-08,5,1,1,0,20692,562,b,03,19927.49609375
943881,a,near,True,3092,2013-03-07,4,1,1,0,19565,262,b,03,23050.998046875
944181,c,far,True,3235,2013-03-07,4,1,1,0,19072,562,b,03,17689.751953125
944996,a,near,True,3153,2013-03-06,3,1,1,0,18989,262,b,03,20870.998046875
945296,c,far,True,3141,2013-03-06,3,1,1,0,17864,562,b,03,18721.328125
946111,a,near,True,3222,2013-03-05,2,1,1,0,21379,262,b,03,21104.505859375
946411,c,far,True,3190,2013-03-05,2,1,1,0,19239,562,b,03,19654.001953125
947226,a,near,True,3264,2013-03-04,1,1,1,0,21749,262,b,03,21797.994140625
947526,c,far,True,3440,2013-03-04,1,1,1,0,22597,562,b,03,22511.201171875
948341,a,near,True,4314,2013-03-03,7,1,0,0,29150,262,b,03,25628.505859375
948641,c,far,True,3285,2013-03-03,7,1,0,0,20210,562,b,03,18638.662109375
949456,a,near,True,3281,2013-03-02,6,1,0,0,18411,262,b,03,17315.994140625
949756,c,far,True,2821,2013-03-02,6,1,0,0,14911,562,b,03,14026.1455078125
950571,a,near,True,3410,2013-03-01,5,1,0,0,20419,262,b,03,18101.021484375
950871,c,far,True,3416,2013-03-01,5,1,0,0,18411,562,b,03,17783.595703125
951686,a,near,True,3071,2013-02-28,4,1,0,0,18299,262,b,02,18619.97265625
951986,c,far,True,3156,2013-02-28,4,1,0,0,17549,562,b,02,16281.7548828125
952801,a,near,True,2717,2013-02-27,3,1,0,0,16288,262,b,02,16855.005859375
953101,c,far,True,2877,2013-02-27,3,1,0,0,16205,562,b,02,16603.197265625
953916,a,near,True,2781,2013-02-26,2,1,0,0,16495,262,b,02,16495.00390625
954216,c,far,True,2826,2013-02-26,2,1,0,0,15440,562,b,02,16043.1982421875
955031,a,near,True,2715,2013-02-25,1,1,0,0,15650,262,b,02,16441.494140625
955331,c,far,True,2878,2013-02-25,1,1,0,0,15328,562,b,02,16170.001953125
956146,a,near,True,3796,2013-02-24,7,1,0,0,25164,262,b,02,26689.9921875
956446,c,far,True,2795,2013-02-24,7,1,0,0,15915,562,b,02,18773.37109375
957261,a,near,True,2942,2013-02-23,6,1,0,0,15830,262,b,02,16073.3349609375
957561,c,far,True,2525,2013-02-23,6,1,0,0,12613,562,b,02,14005.9990234375
958376,a,near,True,3413,2013-02-22,5,1,1,0,20788,262,b,02,20845.994140625
958676,c,far,True,3333,2013-02-22,5,1,1,0,18580,562,b,02,19442.50390625
959491,a,near,True,2975,2013-02-21,4,1,1,0,18296,262,b,02,18296.025390625
959791,c,far,True,3082,2013-02-21,4,1,1,0,18565,562,b,02,18828.99609375
960606,a,near,True,3022,2013-02-20,3,1,1,0,18590,262,b,02,18590.0
960906,c,far,True,3053,2013-02-20,3,1,1,0,17748,562,b,02,18988.40234375
961721,a,near,True,2956,2013-02-19,2,1,1,0,18601,262,b,02,18600.9921875
962021,c,far,True,3157,2013-02-19,2,1,1,0,19604,562,b,02,20220.99609375
962836,a,near,True,3232,2013-02-18,1,1,1,0,21216,262,b,02,21666.005859375
963136,c,far,True,3359,2013-02-18,1,1,1,0,21833,562,b,02,22664.6015625
963951,a,near,True,4068,2013-02-17,7,1,0,0,26690,262,b,02,26689.9921875
964251,c,far,True,2903,2013-02-17,7,1,0,0,17443,562,b,02,18773.37109375
965066,a,near,True,2978,2013-02-16,6,1,0,0,16018,262,b,02,16073.3349609375
965366,c,far,True,2651,2013-02-16,6,1,0,0,12724,562,b,02,14005.9990234375
966181,a,near,True,3376,2013-02-15,5,1,0,0,18678,262,b,02,17798.626953125
966481,c,far,True,2616,2013-02-15,5,1,0,0,14210,562,b,02,19517.66796875
967296,a,near,True,3200,2013-02-14,4,1,0,0,18620,262,b,02,18619.97265625
967596,c,far,True,2618,2013-02-14,4,1,0,0,14561,562,b,02,16281.7548828125
968411,a,near,True,2975,2013-02-13,3,1,0,0,17422,262,b,02,16855.005859375
968711,c,far,True,3118,2013-02-13,3,1,0,0,17097,562,b,02,16603.197265625
969526,a,near,True,2949,2013-02-12,2,1,0,0,17145,262,b,02,16495.00390625
969826,c,far,True,3051,2013-02-12,2,1,0,0,16297,562,b,02,16043.1982421875
970641,a,near,True,2971,2013-02-11,1,1,0,0,17233,262,b,02,16441.494140625
970941,c,far,True,3104,2013-02-11,1,1,0,0,16522,562,b,02,16170.001953125
971756,a,near,True,4133,2013-02-10,7,1,0,0,27154,262,b,02,26689.9921875
972056,c,far,True,3160,2013-02-10,7,1,0,0,18486,562,b,02,18773.37109375
972871,a,near,True,3144,2013-02-09,6,1,0,0,16372,262,b,02,16073.3349609375
973171,c,far,True,2687,2013-02-09,6,1,0,0,14339,562,b,02,14005.9990234375
973986,a,near,True,3521,2013-02-08,5,1,1,0,20904,262,b,02,20845.994140625
974286,c,far,True,3546,2013-02-08,5,1,1,0,20002,562,b,02,19442.50390625
975101,a,near,True,2994,2013-02-07,4,1,1,0,18607,262,b,02,18296.025390625
975401,c,far,True,3338,2013-02-07,4,1,1,0,19236,562,b,02,18828.99609375
976216,a,near,True,3043,2013-02-06,3,1,1,0,19249,262,b,02,18590.0
976516,c,far,True,3341,2013-02-06,3,1,1,0,20798,562,b,02,18988.40234375
977331,a,near,True,3150,2013-02-05,2,1,1,0,19661,262,b,02,18600.9921875
977631,c,far,True,3323,2013-02-05,2,1,1,0,20801,562,b,02,20220.99609375
978446,a,near,True,3275,2013-02-04,1,1,1,0,22116,262,b,02,21666.005859375
978746,c,far,True,3570,2013-02-04,1,1,1,0,22442,562,b,02,22664.6015625
979561,a,near,True,4144,2013-02-03,7,1,0,0,28921,262,b,02,26689.9921875
979861,c,far,True,3084,2013-02-03,7,1,0,0,18813,562,b,02,18773.37109375
980676,a,near,True,3141,2013-02-02,6,1,0,0,18423,262,b,02,16073.3349609375
980976,c,far,True,2944,2013-02-02,6,1,0,0,15626,562,b,02,14005.9990234375
981791,a,near,True,3560,2013-02-01,5,1,0,0,20744,262,b,02,17798.626953125
982091,c,far,True,3435,2013-02-01,5,1,0,0,19284,562,b,02,19517.66796875
982906,a,near,True,3227,2013-01-31,4,1,0,0,19405,262,b,01,17432.005859375
983206,c,far,True,3367,2013-01-31,4,1,0,0,18555,562,b,01,15722.9970703125
984021,a,near,True,2780,2013-01-30,3,1,0,0,16092,262,b,01,16766.001953125
984321,c,far,True,3059,2013-01-30,3,1,0,0,16452,562,b,01,15094.9990234375
985136,a,near,True,2689,2013-01-29,2,1,0,0,15451,262,b,01,16243.6640625
985436,c,far,True,2929,2013-01-29,2,1,0,0,16078,562,b,01,14944.666015625
986251,a,near,True,2877,2013-01-28,1,1,0,0,16076,262,b,01,16401.0078125
986551,c,far,True,3075,2013-01-28,1,1,0,0,17023,562,b,01,17021.19921875
987366,a,near,True,3612,2013-01-27,7,1,0,0,23691,262,b,01,23521.005859375
987666,c,far,True,2714,2013-01-27,7,1,0,0,16114,562,b,01,17692.24609375
988481,a,near,True,2731,2013-01-26,6,1,0,0,15410,262,b,01,15409.99609375
988781,c,far,True,2560,2013-01-26,6,1,0,0,13005,562,b,01,13405.8193359375
989596,a,near,True,3381,2013-01-25,5,1,1,0,20718,262,b,01,18738.28515625
989896,c,far,True,3481,2013-01-25,5,1,1,0,20029,562,b,01,19534.501953125
990711,a,near,True,3016,2013-01-24,4,1,1,0,19255,262,b,01,19254.9921875
991011,c,far,True,3272,2013-01-24,4,1,1,0,18868,562,b,01,18827.751953125
991826,a,near,True,2948,2013-01-23,3,1,1,0,19167,262,b,01,19140.001953125
992126,c,far,True,3375,2013-01-23,3,1,1,0,21784,562,b,01,19484.6015625
992941,a,near,True,2838,2013-01-22,2,1,1,0,18696,262,b,01,18928.498046875
993241,c,far,True,3268,2013-01-22,2,1,1,0,20317,562,b,01,20082.60546875
994056,a,near,True,3142,2013-01-21,1,1,1,0,21341,262,b,01,20507.501953125
994356,c,far,True,3392,2013-01-21,1,1,1,0,21132,562,b,01,22127.603515625
995171,a,near,True,3607,2013-01-20,7,1,0,0,24312,262,b,01,23521.005859375
995471,c,far,True,2917,2013-01-20,7,1,0,0,17552,562,b,01,17692.24609375
996286,a,near,True,2684,2013-01-19,6,1,0,0,14503,262,b,01,15409.99609375
996586,c,far,True,2636,2013-01-19,6,1,0,0,13219,562,b,01,13405.8193359375
997401,a,near,True,3082,2013-01-18,5,1,0,0,16793,262,b,01,16792.99609375
997701,c,far,True,3306,2013-01-18,5,1,0,0,17631,562,b,01,16821.00390625
998516,a,near,True,2684,2013-01-17,4,1,0,0,16275,262,b,01,17432.005859375
998816,c,far,True,3086,2013-01-17,4,1,0,0,16703,562,b,01,15722.9970703125
999631,a,near,True,2734,2013-01-16,3,1,0,0,16568,262,b,01,16766.001953125
999931,c,far,True,2937,2013-01-16,3,1,0,0,15793,562,b,01,15094.9990234375
1000746,a,near,True,2625,2013-01-15,2,1,0,0,16013,262,b,01,16243.6640625
1001046,c,far,True,3006,2013-01-15,2,1,0,0,16531,562,b,01,14944.666015625
1001861,a,near,True,2838,2013-01-14,1,1,0,0,16401,262,b,01,16401.0078125
1002161,c,far,True,2958,2013-01-14,1,1,0,0,16771,562,b,01,17021.19921875
1002976,a,near,True,3541,2013-01-13,7,1,0,0,23011,262,b,01,23521.005859375
1003276,c,far,True,2713,2013-01-13,7,1,0,0,15922,562,b,01,17692.24609375
1004091,a,near,True,2790,2013-01-12,6,1,0,0,14880,262,b,01,15409.99609375
1004391,c,far,True,2596,2013-01-12,6,1,0,0,14124,562,b,01,13405.8193359375
1005206,a,near,True,3299,2013-01-11,5,1,1,0,20625,262,b,01,18738.28515625
1005506,c,far,True,3342,2013-01-11,5,1,1,0,20010,562,b,01,19534.501953125
1006321,a,near,True,2964,2013-01-10,4,1,1,0,18047,262,b,01,19254.9921875
1006621,c,far,True,3250,2013-01-10,4,1,1,0,19922,562,b,01,18827.751953125
1007436,a,near,True,2926,2013-01-09,3,1,1,0,19113,262,b,01,19140.001953125
1007736,c,far,True,2989,2013-01-09,3,1,1,0,18885,562,b,01,19484.6015625
1008551,a,near,True,2947,2013-01-08,2,1,1,0,19161,262,b,01,18928.498046875
1008851,c,far,True,3268,2013-01-08,2,1,1,0,20282,562,b,01,20082.60546875
1009666,a,near,True,2995,2013-01-07,1,1,1,0,19674,262,b,01,20507.501953125
1009966,c,far,True,3408,2013-01-07,1,1,1,0,22801,562,b,01,22127.603515625
1010781,a,near,True,3479,2013-01-06,7,1,0,0,23240,262,b,01,23521.005859375
1011081,c,far,True,2564,2013-01-06,7,1,0,0,15678,562,b,01,17692.24609375
1011896,a,near,True,2735,2013-01-05,6,1,0,0,14868,262,b,01,15409.99609375
1012196,c,far,True,2364,2013-01-05,6,1,0,0,12554,562,b,01,13405.8193359375
1013011,a,near,True,3009,2013-01-04,5,1,0,0,16849,262,b,01,16792.99609375
1013311,c,far,True,2737,2013-01-04,5,1,0,0,15357,562,b,01,16821.00390625
1014126,a,near,True,2943,2013-01-03,4,1,0,0,16616,262,b,01,17432.005859375
1014426,c,far,True,2755,2013-01-03,4,1,0,0,14807,562,b,01,15722.9970703125
1015241,a,near,True,3113,2013-01-02,3,1,0,0,16964,262,b,01,16766.001953125
1015541,c,far,True,2744,2013-01-02,3,1,0,0,15472,562,b,01,15094.9990234375
1016356,a,near,True,2875,2013-01-01,2,1,0,0,17267,262,b,01,16243.6640625
1016656,c,far,True,1675,2013-01-01,2,1,0,0,8498,562,b,01,14944.666015625
